name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.01652356388530928,0.016534849630756066,0.0006830091532808113,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.01571168340585717,9.032214991748333,748.9701670128852,1
RollingZScore,0.016534849630756066,0.01706091670615997,0.03181565505402683,166,166,0.005100209591584433,0.021578406306358204,0.01571168340585717,0.005035888635927437,0.10539600043557584,146.75046899355948,2
Interactions,0.01706091670615997,0.017714912451927797,0.03833297783456144,166,171,0.021578406306358204,0.0236520564621066,0.005035888635927437,0.005761982177000558,728.7941529939417,9.415170992724597,3
Default_TOTAL,0.01652356388530928,0.017714912451927797,0.0720999759905138,166,171,,,,,,,4
