name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.011234563295457268,0.011218517634843021,-0.0014282406934242504,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.01571168340585717,9.153863007668406,918.1867239822168,1
RollingZScore,0.011218517634843021,0.011311051912878687,0.008248351540085212,166,166,0.005100209591584433,0.021578406306358204,0.01571168340585717,0.005035888635927437,0.10232598287984729,145.79578701523133,2
Interactions,0.011311051912878687,0.012166213968492216,0.07560411309574452,166,171,0.021578406306358204,0.02356172397402726,0.005035888635927437,0.006068920824449076,852.1198899834417,9.535657009109855,3
Default_TOTAL,0.011234563295457268,0.012166213968492216,0.08292718107867585,166,171,,,,,,,4
