name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.1676933232746328,0.16793486073396083,0.0014403522720366794,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.01571168340585717,9.487960982369259,800.2193069842178,1
Interactions,0.16793486073396083,0.1759822148661798,0.04791949743046786,166,171,0.005100209591584433,0.006416832813921527,0.01571168340585717,0.016037960252731413,723.2104919967242,12.51670901547186,2
Default_TOTAL,0.1676933232746328,0.1759822148661798,0.049428870659503375,166,171,,,,,,,3
