name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.019733307540738442,0.019879196630737186,0.0073930378350542435,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.01571168340585717,8.957468991866335,728.2571250107139,1
RollingZScore,0.019879196630737186,0.022106691020589767,0.11205152904435177,166,166,0.005100209591584433,0.021578406306358204,0.01571168340585717,0.005035888635927437,0.10189501335844398,145.8494509861339,2
Interactions,0.022106691020589767,0.0232578039861964,0.052070794282483394,166,170,0.021578406306358204,0.024681435648919375,0.005035888635927437,0.005367143767543271,714.7538640128914,10.399916995083913,3
Default_TOTAL,0.019733307540738442,0.0232578039861964,0.1786064713338684,166,170,,,,,,,4
