name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.15762603038258263,0.15798983134014635,0.002308000502518012,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.01571168340585717,11.929343978408724,909.4676349777728,1
Interactions,0.15798983134014635,0.16412495052571352,0.038832367435567686,166,171,0.005100209591584433,0.006354460381676271,0.01571168340585717,0.01607776494611295,812.5769820180722,14.144216023851186,2
Default_TOTAL,0.15762603038258263,0.16412495052571352,0.04122999306164095,166,171,,,,,,,3
