name,ic_before,ic_after,ic_improvement,n_features_in,n_features_out,nan_pct_before,nan_pct_after,outlier_pct_before,outlier_pct_after,fit_time_ms,transform_time_ms,step
Winsorize,0.014714132544267015,0.014712404490031316,-0.00011744180085069502,166,166,0.005100209591584433,0.005100209591584433,0.016506443570232992,0.0140757510194914,93.05521698843222,86.54921999550425,1
RollingZScore,0.014712404490031316,0.015305893780701312,0.040339380761192936,166,166,0.005100209591584433,0.021578406306358204,0.0140757510194914,0.00433919018833294,0.1064730022335425,157.5112129939953,2
Interactions,0.015305893780701312,0.016711005655623216,0.09180201338606973,166,171,0.021578406306358204,0.022428266325984145,0.00433919018833294,0.0052029342122598765,844.8723280016566,6.3389239949174225,3
Default_TOTAL,0.014714132544267015,0.016711005655623216,0.13571123488099263,166,171,,,,,,,4
