feature,category,fwd_ret_1_ic,fwd_ret_1_pval,fwd_ret_1_n,fwd_ret_1_icir,fwd_ret_1_hit_rate,fwd_ret_3_ic,fwd_ret_3_pval,fwd_ret_3_n,fwd_ret_3_icir,fwd_ret_3_hit_rate,fwd_ret_6_ic,fwd_ret_6_pval,fwd_ret_6_n,fwd_ret_6_icir,fwd_ret_6_hit_rate,fwd_ret_12_ic,fwd_ret_12_pval,fwd_ret_12_n,fwd_ret_12_icir,fwd_ret_12_hit_rate,fwd_ret_1_qval,fwd_ret_3_qval,fwd_ret_6_qval,fwd_ret_12_qval,max_abs_ic,fwd_ret_1_abs_ic,fwd_ret_3_abs_ic,fwd_ret_6_abs_ic,fwd_ret_12_abs_ic
D_F_N_S_premiumZscore_42_zsc_N,Derivative,-0.038057900858225066,0.005050930126363176,5426,-0.7336029786705411,0.48810850984764026,-0.03434209480606539,0.01141113964585331,5426,-0.642362495855508,0.4991643454038997,-0.020308322616879447,0.13471912708382788,5426,-0.40485578098102465,0.4934076137418756,-0.02267335889825224,0.09492313488676102,5426,-0.3806209717065263,0.4931277860326895,0.216348749180185,0.15785409843430412,0.6264471544050817,0.2601367789337623,0.038057900858225066,0.038057900858225066,0.03434209480606539,0.020308322616879447,0.02267335889825224
D_F_basis_pct_N,Derivative,-0.022699063923044265,0.09454903234074936,5426,-1.0675156943042987,0.49474460630647243,-0.02029126375669465,0.1350470384380383,5426,-0.8913588442019732,0.49336527828971616,-0.007509874994503385,0.5802167401189082,5426,-0.663582130011516,0.5036859565057132,-0.006591286629356508,0.6273807689918574,5426,-0.6880209968880702,0.49880184331797234,0.7268995443382483,0.37363013967857267,0.8868521633484934,0.8683459186031687,0.022699063923044265,0.022699063923044265,0.02029126375669465,0.007509874994503385,0.006591286629356508
D_markIndexSpread_pct_N,Derivative,-0.005233602306153001,0.6999201740942401,5426,-0.6691093456372827,0.5034013605442177,-0.008602011231263309,0.5264059967728925,5426,-0.7228822151980335,0.4922,0.0046671109051650205,0.7310654961882824,5426,-0.4230063932892577,0.5014,0.0009793239729694282,0.9425050097734433,5426,-0.5202018739332379,0.49429885977195437,0.963764584213253,0.734314247599161,0.9124576869718412,0.9804422209982994,0.008602011231263309,0.005233602306153001,0.008602011231263309,0.0046671109051650205,0.0009793239729694282
L_M_N_S_oiPctChange_pct_N,Liquidity,0.008423470210307522,0.5350633517976704,5425,0.17960971675862888,0.5132792327554409,0.01289231863109038,0.34241761924879566,5425,0.2039195205157087,0.5098617511520738,-0.0006321699508998606,0.9628706880231519,5425,-0.14078642833092456,0.49806451612903224,0.006282094679732679,0.6436488823724775,5425,-0.027249974727526487,0.5040560471976401,0.920730035241421,0.585993039126805,0.968706267950565,0.8686643453157014,0.01289231863109038,0.008423470210307522,0.01289231863109038,0.0006321699508998606,0.006282094679732679
L_N_volOiRatio_rat_N,Liquidity,0.015327046873142824,0.2589747367151435,5426,0.24979905510337985,0.5078369905956113,0.02920976529336996,0.031429252748415536,5426,0.3710545805958268,0.514743826022853,0.021781157398943762,0.10865875485616956,5426,0.4464945295854092,0.5173239955768522,0.02384908152482773,0.07898575574626214,5426,0.2508302867788344,0.5196313364055299,0.920730035241421,0.22145258112173996,0.5465864638219439,0.25198706078214245,0.02920976529336996,0.015327046873142824,0.02920976529336996,0.021781157398943762,0.02384908152482773
L_M_N_S_oiRoc_3_pct_N,Liquidity,-0.0021167510656569435,0.8761560262864737,5423,0.1904043192935001,0.49907749077490776,-0.004339658726953487,0.7493438019097234,5423,0.0039514240975282704,0.5017517978978425,0.005978961009928665,0.6597928177752344,5423,-0.06555169787767857,0.5061773925871289,0.001951294681228036,0.8857671074507626,5423,-0.09541473397523556,0.5049797122832903,0.9831099976087642,0.8870263846447275,0.8868521633484934,0.9804422209982994,0.005978961009928665,0.0021167510656569435,0.004339658726953487,0.005978961009928665,0.001951294681228036
L_M_N_S_oiRoc_6_pct_N,Liquidity,-0.022297708095231992,0.1007149971071067,5420,-0.17007966561202417,0.49067749676942957,-0.009742194344238102,0.4733258099807679,5420,-0.07676507028222211,0.4970479704797048,-0.003824488909519569,0.7783288887037296,5420,-0.07526638584098995,0.4992619926199262,-0.014677725159612211,0.2799673848460641,5420,-0.1020449408273891,0.49418711939472226,0.7268995443382483,0.7147396803297601,0.9295150757181232,0.5341906423499614,0.022297708095231992,0.022297708095231992,0.009742194344238102,0.003824488909519569,0.014677725159612211
L_M_N_S_oiRoc_12_pct_N,Liquidity,-0.00567173803096405,0.6765081037476595,5414,-0.004409812838842021,0.4960266124561079,-0.01036360811998692,0.44582278386673235,5414,-0.07036745906851832,0.5007388252678242,-0.017644516788850217,0.19425887045300178,5414,-0.08234143530416069,0.4944588104913188,-0.03059800092233483,0.024359913683162922,5414,-0.06862832765172451,0.4919637908738223,0.9598320104453972,0.6988689543262817,0.6434855590718096,0.1758150291915237,0.03059800092233483,0.00567173803096405,0.01036360811998692,0.017644516788850217,0.03059800092233483
L_N_S_oiRatio_6_rat_N,Liquidity,-0.007344588929796844,0.5887516942781645,5421,0.13258399171188134,0.5073827980804725,-0.013086849019979847,0.335361753006861,5421,-0.03192844518947667,0.5142962553034496,-0.0012735291735782714,0.9253116369894053,5421,-0.09177723062231119,0.5170632724589559,-0.0015722590545487055,0.9078627363091621,5421,-0.09918121634599004,0.5191881918819188,0.920730035241421,0.5798963645743638,0.966048627297115,0.9804422209982994,0.013086849019979847,0.007344588929796844,0.013086849019979847,0.0012735291735782714,0.0015722590545487055
L_N_S_oiRatio_12_rat_N,Liquidity,-0.003746343320132959,0.7828412505817717,5415,0.06904133289152023,0.5075757575757576,-0.004620712568564692,0.7338970218877214,5415,-0.04278963141705031,0.5144967682363805,-0.0014685893854848033,0.9139610025579058,5415,-0.07547364876402149,0.5170821791320406,-0.013927602614880429,0.3055051536727456,5415,-0.06921867221719658,0.51865533801256,0.9696049148736804,0.8870263846447275,0.9659453248533301,0.5512375598877801,0.013927602614880429,0.003746343320132959,0.004620712568564692,0.0014685893854848033,0.013927602614880429
L_N_S_oiRatio_21_rat_N,Liquidity,-0.000830399696678881,0.9513261989161339,5406,0.06187490364482349,0.507125670923561,-0.0043737968260911565,0.7478218174932951,5406,-0.046369973979313736,0.5136884942656308,-0.014693165197472026,0.28008390221721136,5406,-0.0768472992010764,0.5162782093969663,-0.036084785920584346,0.007968474183726601,5406,-0.08281723401412015,0.5182238667900092,0.987000931375489,0.8870263846447275,0.7662996834162561,0.08818444763324104,0.036084785920584346,0.000830399696678881,0.0043737968260911565,0.014693165197472026,0.036084785920584346
C_N_bodySize_bnd_N,Candlestick,0.002250628988464181,0.8683564759136909,5426,0.021157527275745453,0.5078398819406014,-0.0005684606100197333,0.9666071524630206,5426,-0.03831766317464598,0.5147492625368731,-0.007356701654639607,0.5879650216089062,5426,-0.09284853567351706,0.5173303834808259,-0.007921436092050352,0.5596384017298857,5426,-0.06381328595585507,0.5196385764337083,0.9831099976087642,0.9843974681525242,0.8868521633484934,0.8294640597067948,0.007921436092050352,0.002250628988464181,0.0005684606100197333,0.007356701654639607,0.007921436092050352
C_N_upperShadow_bnd_N,Candlestick,0.008917993075685322,0.5113265970473051,5426,0.1320227540018281,0.507700872146966,-0.005452010016734245,0.6880424114724482,5426,-0.10186463530859229,0.5133531157270029,0.016675620649204984,0.21939001346442918,5426,0.12303596149141208,0.516320474777448,0.030030254556661883,0.02696255961694855,5426,0.18346658616646397,0.5197551474680022,0.920730035241421,0.862051119745124,0.6744211525017638,0.1864910373505608,0.030030254556661883,0.008917993075685322,0.005452010016734245,0.016675620649204984,0.030030254556661883
C_N_lowerShadow_bnd_N,Candlestick,-0.012866469800954393,0.3433418473926281,5426,-0.16039772260661708,0.5093883621490983,0.0023734175818323293,0.861245276314657,5426,0.12653440583267855,0.5163507989594947,-0.00684578272029781,0.6141492429925091,5426,-0.024664441705912307,0.5176514306949089,-0.01474288739486119,0.2775717618826282,5426,-0.1281250822327577,0.52072105556588,0.920730035241421,0.9460401957262092,0.8868521633484934,0.5341906423499614,0.01474288739486119,0.012866469800954393,0.0023734175818323293,0.00684578272029781,0.01474288739486119
B_C_candleDirection_bin,Other,-0.014297048847526963,0.2923631633703198,5426,0.11459973930142013,0.4777716288507655,-0.013342403117599988,0.32578601802133966,5426,-0.09132287913060429,0.47898230088495575,0.01004061561587534,0.45963141577192945,5426,-0.00801146916867984,0.4970501474926254,0.012260757258664823,0.36654168641896145,5426,-0.0002422141224665334,0.5002765996680804,0.920730035241421,0.5722638938132971,0.8608786709485695,0.6272775252118309,0.014297048847526963,0.014297048847526963,0.013342403117599988,0.01004061561587534,0.012260757258664823
M_N_rsi_6_bnd_N,Oscillator,-0.011657366612409443,0.39460489121596143,5335,-0.003788681622909586,0.5070928693020617,-0.005758529586529919,0.6741098791418738,5335,-0.0543105418082758,0.5137996219281663,0.01446455467041303,0.29082457864592853,5335,-0.07997310466926653,0.5173913043478261,0.0006071669644283536,0.9646351846306915,5335,-0.265972302674669,0.518812629986765,0.920730035241421,0.862051119745124,0.7662996834162561,0.9823892064337103,0.01446455467041303,0.011657366612409443,0.005758529586529919,0.01446455467041303,0.0006071669644283536
M_N_rsi_12_bnd_N,Oscillator,-0.008462960342618809,0.5335286386808124,5415,-0.1621945104278752,0.5075757575757576,-0.00923546341113675,0.4968434571374234,5415,-0.2581021867941232,0.5144967682363805,0.009813256160486627,0.4703094514511411,5415,-0.27955766497079476,0.5170821791320406,-0.010152105569832646,0.45511996809254707,5415,-0.446967802731047,0.51865533801256,0.920730035241421,0.7171827294331503,0.8608786709485695,0.7406854382682629,0.010152105569832646,0.008462960342618809,0.00923546341113675,0.009813256160486627,0.010152105569832646
M_N_rsi_21_bnd_N,Oscillator,-0.009902213020121325,0.46666580362838506,5406,-0.40897193178728036,0.507125670923561,-0.018242084442572783,0.17990100534219425,5406,-0.5218391216394946,0.5136884942656308,-0.010170769102384064,0.4546668641462641,5406,-0.5967036979384535,0.5162782093969663,-0.024955476066164564,0.06654638669891114,5406,-0.7149733144393485,0.5182238667900092,0.920730035241421,0.39818089182405664,0.8608786709485695,0.23503617429828189,0.024955476066164564,0.009902213020121325,0.018242084442572783,0.010170769102384064,0.024955476066164564
M_N_stochasticK_6_bnd_N,Oscillator,-0.023103515981800663,0.08896411781974459,5421,-0.03347045953009043,0.5073827980804725,-0.028026962883644937,0.03906676230535649,5421,-0.17528146879658782,0.5142962553034496,-0.004564751456981789,0.7368593958341223,5421,-0.15677529878771782,0.5170632724589559,-0.02071929268725442,0.1271791975100387,5421,-0.3657885650703557,0.5191881918819188,0.7268995443382483,0.23088381131551663,0.9128258187198828,0.30605499007680725,0.028026962883644937,0.023103515981800663,0.028026962883644937,0.004564751456981789,0.02071929268725442
M_N_T_stochasticD_6_bnd_N,Oscillator,-0.0235158305194606,0.0834640749252764,5419,-0.16384194154550355,0.5073855243722304,-0.016847923129872974,0.21495967487299208,5419,-0.11985111493000532,0.5143015316479055,-0.006777178051901098,0.6179309587454327,5419,-0.18602406789048467,0.5172541059236021,-0.023860021142135097,0.07904180471224544,5419,-0.40814567147629544,0.5190107050572167,0.7268995443382483,0.4405346423323048,0.8868521633484934,0.25198706078214245,0.023860021142135097,0.0235158305194606,0.016847923129872974,0.006777178051901098,0.023860021142135097
M_N_stochasticK_12_bnd_N,Oscillator,-0.020399361796229764,0.13337341065065747,5415,-0.11330497322018841,0.5075757575757576,-0.025896945718397277,0.056708620247048515,5415,-0.23424319511910865,0.5144967682363805,-0.00256831289431085,0.8501317636703776,5415,-0.24353673380380225,0.5170821791320406,-0.024673628851510008,0.06944592106264834,5415,-0.447858819705165,0.51865533801256,0.7907137917146122,0.2670269021726531,0.9471266628810918,0.24016714367499217,0.025896945718397277,0.020399361796229764,0.025896945718397277,0.00256831289431085,0.024673628851510008
M_N_T_stochasticD_12_bnd_N,Oscillator,-0.020510865965236054,0.13133506296127312,5413,-0.21959530013141557,0.5075785582255083,-0.018924562463662198,0.1638794953957875,5413,-0.21205367458145422,0.5143173840753741,-0.004146035241076086,0.7603909064417225,5413,-0.2706103171777556,0.5169037502309255,-0.02705231378503447,0.04656594198735719,5413,-0.4696848548525111,0.5184774575018477,0.7907137917146122,0.3942608150101554,0.9213495654695323,0.2273513638206263,0.02705231378503447,0.020510865965236054,0.018924562463662198,0.004146035241076086,0.02705231378503447
L_M_N_volumeRoc_3_pct_N,Liquidity,0.0064656375920313265,0.6340520298788845,5423,-0.08178681217218398,0.4996309963099631,0.015272361139157371,0.2608100520317916,5423,0.05088105288485935,0.504148995021206,0.014147637037942806,0.2975700845809376,5423,0.27701516222870687,0.5034113959063249,0.00037605563031500004,0.977912001447256,5423,0.2307139833457095,0.5038731095536703,0.920730035241421,0.5216201040635832,0.7718224068818069,0.9881271752831835,0.015272361139157371,0.0064656375920313265,0.015272361139157371,0.014147637037942806,0.00037605563031500004
L_M_N_volumeRoc_6_pct_N,Liquidity,0.007386432697632363,0.5866644782708066,5420,0.026990667347143147,0.5048920066457449,0.014454428579030825,0.2873492905141474,5420,0.291058830981494,0.4948339483394834,0.030404322806249353,0.025195819295916282,5420,0.48972338896375256,0.5059040590405904,-0.002123986914967721,0.8757702265020018,5420,0.20997052003409755,0.49418711939472226,0.920730035241421,0.5420452525607781,0.21810630045204885,0.9804422209982994,0.030404322806249353,0.007386432697632363,0.014454428579030825,0.030404322806249353,0.002123986914967721
L_M_N_volumeRoc_12_pct_N,Liquidity,0.008056740100033646,0.5533907958401297,5414,0.0050539842486018735,0.49695065607096656,0.008662474106798653,0.5239628879906534,5414,-0.037403728836630734,0.5025858884373846,-0.001957467675554225,0.885502733019915,5414,-0.026851323784850698,0.49889176209826375,-0.012487702720070394,0.35826955393668203,5414,0.021792429843891084,0.4967670423055607,0.920730035241421,0.734314247599161,0.9483448624600379,0.619507770348846,0.012487702720070394,0.008056740100033646,0.008662474106798653,0.001957467675554225,0.012487702720070394
L_N_volumeRatio_6_rat_N,Liquidity,0.00041120844046100473,0.975852324820573,5421,-0.06623141075618381,0.5073827980804725,0.00955212695993276,0.481960709413094,5421,0.07941557517990436,0.5142962553034496,0.011702734974441435,0.38897746553368906,5421,0.2304113566418062,0.5170632724589559,0.00137928800479049,0.9191296847597057,5421,0.07703089132378221,0.5191881918819188,0.988067042388287,0.7171827294331503,0.8608786709485695,0.9804422209982994,0.011702734974441435,0.00041120844046100473,0.00955212695993276,0.011702734974441435,0.00137928800479049
L_N_volumeRatio_12_rat_N,Liquidity,0.009021658123626727,0.5068604830261123,5415,0.06519796777634464,0.5075757575757576,0.02365269466191693,0.0817949493549294,5415,0.2450016673671352,0.5144967682363805,0.02320390714158948,0.08775994779803277,5415,0.2958873234070512,0.5170821791320406,-0.00015970536012173924,0.9906254912241459,5415,0.07458825151087961,0.51865533801256,0.920730035241421,0.2989914134686916,0.48560504448244796,0.9906254912241458,0.02365269466191693,0.009021658123626727,0.02365269466191693,0.02320390714158948,0.00015970536012173924
L_N_volumeRatio_21_rat_N,Liquidity,0.010613414231861136,0.435274242307075,5406,0.06300168341562681,0.507125670923561,0.021982986800171,0.10606583469146916,5406,0.17797105638333963,0.5136884942656308,0.01808557569593754,0.18366581368980053,5406,0.22341767366262563,0.5162782093969663,0.0003039469000327891,0.9821746019381041,5406,0.05754834543137719,0.5182238667900092,0.920730035241421,0.3373262301868354,0.6434855590718096,0.9881271752831835,0.021982986800171,0.010613414231861136,0.021982986800171,0.01808557569593754,0.0003039469000327891
M_N_rocAccel_3_dif_N,Oscillator,-0.031501735579479315,0.020383172663048663,5420,-0.2991812776904315,0.4844009599409267,-0.031400639058756605,0.020790237206608494,5420,-0.2610811113764206,0.4881918819188192,-0.00965897813315906,0.4771134802847493,5420,-0.1137684945169969,0.4940959409594096,-0.009314818055409653,0.49295298486758055,5420,-0.24738577302678472,0.4952943347481085,0.6195419357941294,0.1917321875720561,0.8608786709485695,0.7576869952594294,0.031501735579479315,0.031501735579479315,0.031400639058756605,0.00965897813315906,0.009314818055409653
M_N_rocAccel_6_dif_N,Oscillator,-0.010296025613373231,0.4487949474441172,5414,0.0475135282609183,0.49565699501016447,-0.016870753932774967,0.21455038552225203,5414,0.004187821320258014,0.481529368304396,-0.008103754977633071,0.5510780357747025,5414,0.016505177145583395,0.49335057258958254,0.005632773166600283,0.67860578697375,5414,0.08882703622101298,0.49436541658969146,0.920730035241421,0.4405346423323048,0.8868521633484934,0.8940361955368451,0.016870753932774967,0.010296025613373231,0.016870753932774967,0.008103754977633071,0.005632773166600283
N_P_L_vwapDeviation_pct_N,Normalized,-0.02046846099539552,0.13167081866257746,5426,0.07748426539437733,0.4729854324174811,-0.01752698002124212,0.19675106363710285,5426,-0.21425881594298085,0.47991153704386286,-0.0059027188215864295,0.6637757935911546,5426,-0.19564609809679878,0.48728345005528934,-0.023511635316130194,0.08331986138330513,5426,-0.4447358004765739,0.4894009216589862,0.7907137917146122,0.4241646306981698,0.8868521633484934,0.25198706078214245,0.023511635316130194,0.02046846099539552,0.01752698002124212,0.0059027188215864295,0.023511635316130194
M_P_L_vwapReturn_pct_N,Momentum,0.012522231447533056,0.3564537019039782,5425,0.3093185234064422,0.48708963482109924,-0.030820786122031783,0.023200982675111476,5425,-0.4313986342596594,0.4794470046082949,-0.003275134022722394,0.8094204608881315,5425,-0.30660701747463476,0.496036866359447,-0.0008615361517234159,0.9494149502875286,5425,-0.46100491952466804,0.4948377581120944,0.920730035241421,0.202703322319395,0.9387520239016022,0.9804422209982994,0.030820786122031783,0.012522231447533056,0.030820786122031783,0.003275134022722394,0.0008615361517234159
M_D_F_S_premiumChange_pct_N,Momentum,-0.022398803517850747,0.0989933091290625,5426,-0.272330567402649,0.4860314523589269,-0.027793730626059002,0.040633688787693995,5426,-0.7374102277276068,0.49278846153846156,-0.023683503266461788,0.08108894235820584,5426,-0.6051298562822482,0.4918639053254438,-0.011457869781102675,0.3987611524671344,5426,-0.40983644179495304,0.4939892731644165,0.7268995443382483,0.23088381131551663,0.48560504448244796,0.6725501824398513,0.027793730626059002,0.022398803517850747,0.027793730626059002,0.023683503266461788,0.011457869781102675
V_D_F_S_premiumRange_pct_N,Volatility,0.003514958020415138,0.7957449357235492,5426,-0.1890738612523704,0.5078427754198191,0.02992676048981494,0.027493940941200196,5426,0.09169325499911368,0.5147547030616009,0.025765814752640444,0.05771934578089021,5426,0.045497912676987176,0.5175212098856511,0.02948593176037835,0.029859703180112995,5426,-0.01361138231724465,0.5198302896144623,0.9696049148736804,0.21733305696377295,0.4165831043316424,0.1982684291159503,0.02992676048981494,0.003514958020415138,0.02992676048981494,0.025765814752640444,0.02948593176037835
M_P_S_W_oiWeightedReturn_pct_N,Momentum,0.030199742815838336,0.026125262352764494,5425,0.5420071361834553,0.5109798855877468,0.011820099799352054,0.3840630007838062,5425,0.17070633326538973,0.5025820730357802,0.0063360614517040765,0.6408023961003226,5425,0.0659656886191224,0.5066396163777204,0.00519484228283464,0.7020620248243554,5425,-0.12476593371345687,0.5135583840619812,0.6195419357941294,0.6439844255566851,0.8868521633484934,0.9034286520995581,0.030199742815838336,0.030199742815838336,0.011820099799352054,0.0063360614517040765,0.00519484228283464
F_TM_fundingCyclePosition_bin,Funding,0.008569370379517447,0.5279765374140262,5426,-0.1059634373847916,0.5145228215767634,-0.009235692085925538,0.4963957771862385,5426,-0.0027615520886248917,0.5123030135471385,-0.0032759794743579037,0.8093549724477412,5426,-0.015690256940245968,0.5109206524744263,-0.0011741031879170037,0.9310958449577311,5426,-0.006024588818215457,0.5156206801216477,0.920730035241421,0.7171827294331503,0.9387520239016022,0.9804422209982994,0.009235692085925538,0.008569370379517447,0.009235692085925538,0.0032759794743579037,0.0011741031879170037
B_TM_dayOfWeek_bin,Other,0.004420730117535791,0.7447544962442827,5426,-0.025934891858366445,0.5072058507205851,0.006965035709859725,0.6079917465806348,5426,-0.010248724938568942,0.516981943250215,-0.0020226792315371058,0.8815858405442472,5426,-0.03397622639129857,0.5150472914875323,0.027620830620018737,0.04190039553637639,5426,0.2353163131532732,0.5192431735110729,0.9696049148736804,0.807413039459083,0.9483448624600379,0.2273513638206263,0.027620830620018737,0.004420730117535791,0.006965035709859725,0.0020226792315371058,0.027620830620018737
D_N_markCloseDeviation_pct_N,Derivative,-0.021158636777585293,0.11914085068824284,5426,-0.6996187080730861,0.49190861494526417,-0.00217021120434931,0.8730196192424247,5426,-0.5651373775037575,0.49441141498216407,0.0032949224888128774,0.8082739863839454,5426,-0.5006359361147961,0.498692033293698,0.013959408416074617,0.3039109889031439,5426,-0.39841136824699774,0.49904852521408183,0.7907137917146122,0.9460401957262092,0.9387520239016022,0.5512375598877801,0.021158636777585293,0.021158636777585293,0.00217021120434931,0.0032949224888128774,0.013959408416074617
D_N_V_markCloseRange_rat_N,Derivative,0.010697452282942098,0.4307960528111652,5426,0.24785078735434435,0.51142313184198,0.0014209253621320396,0.9166588775304461,5426,0.10790918437359152,0.5160523186682521,-0.0065154305037100225,0.6313481598821715,5426,0.028446813837798453,0.5160523186682521,-0.009539220376981643,0.4823510077636036,5426,0.13995044173837953,0.5156993339676499,0.920730035241421,0.9630719852535066,0.8868521633484934,0.7553798800826246,0.010697452282942098,0.010697452282942098,0.0014209253621320396,0.0065154305037100225,0.009539220376981643
M_P_D_markReturnDiff_pct_N,Momentum,-0.022326587617167718,0.10011799460312645,5425,-0.14250853221746684,0.4913446054750403,-0.01688501583247882,0.2136979576832728,5425,-0.375072243337196,0.4976865821766244,-0.008010112425349759,0.5552877795732146,5425,-0.33933495633876287,0.499899416616375,-0.0021884149474311735,0.8719753587575294,5425,-0.43347266992462913,0.5002012072434607,0.7268995443382483,0.4405346423323048,0.8868521633484934,0.9804422209982994,0.022326587617167718,0.022326587617167718,0.01688501583247882,0.008010112425349759,0.0021884149474311735
D_N_V_markAtrRatio_6_rat_N,Derivative,0.0034366491466687244,0.8002161044439411,5425,0.02440660120965797,0.5077462191073404,-0.004188686264583192,0.7577427807540617,5425,-0.041510755749237134,0.5146543778801843,-0.00970822033839579,0.4746664198524001,5425,-0.0006253108777963458,0.5172350230414746,-0.02273740052926794,0.09402360257727428,5425,-0.010863090898588506,0.519542772861357,0.9696049148736804,0.8870263846447275,0.8608786709485695,0.2601367789337623,0.02273740052926794,0.0034366491466687244,0.004188686264583192,0.00970822033839579,0.02273740052926794
D_N_closeVsMarkVol_6_pct_N,Derivative,-0.011927233786932914,0.3799434964677283,5421,-0.2601508668766136,0.5071203994821528,-0.015124782992234185,0.26553412724083,5421,-0.1941969140598807,0.5140480591497227,-0.026589365795252,0.05027678373598567,5421,-0.21174466837008113,0.5164510166358596,-0.029182900170689228,0.03166419136863243,5421,-0.24059161916251107,0.5187650212608615,0.920730035241421,0.5247460133568783,0.3793611863715282,0.2021636833535763,0.029182900170689228,0.011927233786932914,0.015124782992234185,0.026589365795252,0.029182900170689228
D_N_V_markAtrRatio_12_rat_N,Derivative,0.0029358093405014805,0.8288423783188047,5425,0.014703744078511494,0.5077462191073404,-0.002990813383619234,0.8256866669341181,5425,-0.023227454945804787,0.5146543778801843,-0.0110376793562971,0.4163251281626389,5425,0.021665548950117977,0.5172350230414746,-0.025267163677287947,0.06275674127335412,5425,0.012251883897062383,0.519542772861357,0.9827702485780112,0.9460401957262092,0.8608786709485695,0.23503617429828189,0.025267163677287947,0.0029358093405014805,0.002990813383619234,0.0110376793562971,0.025267163677287947
D_N_closeVsMarkVol_12_pct_N,Derivative,-0.009699471969526842,0.47547209633129195,5415,-0.2145023062890025,0.5075757575757576,-0.023299905649434332,0.08645534847287469,5415,-0.24274802635807782,0.5144967682363805,-0.03490346767376599,0.010210433367133303,5415,-0.28237808380087825,0.5170821791320406,-0.03541027930992734,0.009162233606456795,5415,-0.24413315168586228,0.51865533801256,0.920730035241421,0.2989914134686916,0.11299546259627521,0.08946651639246048,0.03541027930992734,0.009699471969526842,0.023299905649434332,0.03490346767376599,0.03541027930992734
D_N_V_markAtrRatio_21_rat_N,Derivative,0.002437926446794142,0.857526758077819,5425,0.013478972207717582,0.5077462191073404,-0.004170148177676241,0.7587816061418753,5425,-0.010430265756572403,0.5146543778801843,-0.014612039436382512,0.28190340041091033,5425,0.025622762398546276,0.5172350230414746,-0.028713626508149744,0.03444364438398204,5425,0.007889592614600647,0.519542772861357,0.9831099976087642,0.8870263846447275,0.7662996834162561,0.21176462843485255,0.028713626508149744,0.002437926446794142,0.004170148177676241,0.014612039436382512,0.028713626508149744
D_N_closeVsMarkVol_21_pct_N,Derivative,-0.01544145993608563,0.25631403479991516,5406,-0.21009457750193464,0.507125670923561,-0.03337339450627311,0.014131164201382041,5406,-0.2510697109738699,0.5136884942656308,-0.04774945506504938,0.00044475774917603636,5406,-0.22162795917648104,0.5162782093969663,-0.053487080647274136,8.334518644602229e-05,5406,-0.15415990795982606,0.5182238667900092,0.920730035241421,0.16755523267352992,0.009399285350109294,0.002305883491673283,0.053487080647274136,0.01544145993608563,0.03337339450627311,0.04774945506504938,0.053487080647274136
N_V_atrPercentile_21_rnk_N,Normalized,0.0030886955128522444,0.8204043685910549,5405,-0.08890241132761062,0.5072195483154387,0.00974916433749571,0.473622679736588,5405,-0.08713011530091522,0.5135985198889916,-0.006563088833066294,0.6295194156974635,5405,-0.14237972986932826,0.5161887141535615,-0.01106001637734753,0.41624392944870725,5405,-0.1824751244176398,0.518319763138416,0.9827405620005483,0.7147396803297601,0.8868521633484934,0.6909649228848541,0.01106001637734753,0.0030886955128522444,0.00974916433749571,0.006563088833066294,0.01106001637734753
N_V_atrPercentile_42_rnk_N,Normalized,-0.0016624202242682237,0.9029361744764836,5384,-0.14700497435454604,0.5073406430031593,0.008829073191685483,0.517177694781973,5384,-0.12848116155357636,0.513744427934621,-0.003983334812459795,0.7701234254694227,5384,-0.15665185321319336,0.5165304606240714,-0.0010964290691060702,0.9358931648632863,5384,-0.17502142991035818,0.5188556566970091,0.9831099976087642,0.734314247599161,0.9263803523762622,0.9804422209982994,0.008829073191685483,0.0016624202242682237,0.008829073191685483,0.003983334812459795,0.0010964290691060702
M_N_V_rangeExpansion_6_rat_N,Oscillator,-0.0039008430367499687,0.7740021027233202,5421,-0.03328353904288021,0.5073827980804725,0.016069036982554588,0.2368386368469605,5421,0.06109699999507812,0.5142962553034496,0.012473709841911314,0.35849780817319066,5421,0.15217657793154293,0.5170632724589559,-0.007020808816724568,0.6052878596384313,5421,-0.04038840968677019,0.5191881918819188,0.9696049148736804,0.4794538258121396,0.8501519450964236,0.8683459186031687,0.016069036982554588,0.0039008430367499687,0.016069036982554588,0.012473709841911314,0.007020808816724568
V_volOfVol_6_pct_N,Volatility,0.013600865676049605,0.316992266638779,5415,0.10435505280747387,0.5075757575757576,0.01016188280527822,0.4546858257062556,5415,0.0678244721862152,0.5144967682363805,0.016421532553454292,0.22696703363971946,5415,0.07702394158597345,0.5170821791320406,0.009730256707642734,0.4740722643997233,5415,-0.044254731003122764,0.51865533801256,0.920730035241421,0.6988689543262817,0.6850277742580624,0.7553798800826246,0.016421532553454292,0.013600865676049605,0.01016188280527822,0.016421532553454292,0.009730256707642734
M_N_V_rangeExpansion_12_rat_N,Oscillator,0.0012667726977767103,0.925747758034332,5415,0.03666115403030806,0.5075757575757576,0.02767243755991064,0.041725989996780115,5415,0.14826447235043372,0.5144967682363805,0.017938450857212105,0.18689093251650338,5415,0.17770859207884873,0.5170821791320406,-0.007572435742524412,0.5774524295284982,5415,-0.024248495003277016,0.51865533801256,0.9831099976087642,0.23088381131551663,0.6434855590718096,0.842889336481162,0.02767243755991064,0.0012667726977767103,0.02767243755991064,0.017938450857212105,0.007572435742524412
